MSOA11,AbsXSMeanM,AbsXSMedianM,AbsXSL95M,AbsXSU95M,PosteriorProbabilityM,RelXSMeanM,RelXSMedianM,RelXSL95M,RelXSU95M,M40plus,XSrateM,pcIncM,AbsXSMeanF,AbsXSMedianF,AbsXSL95f,AbsXSU95F,PosteriorProbabilityF,RelXSMeanF,RelXSMedianF,RelXSL95F,RelXSU95F,F40plus,XSrateF,pcIncF
E02001208,3.71600519,3.600547239,-0.602194567,8.71314582,0.951775,1.531242222,1.488812532,0.933979844,2.368601006,1692,219.6220562,53.12422225,4.476134363,4.260197253,-1.610174162,11.64188531,0.92185,1.46743718,1.418300874,0.86896766,2.353089721,1978,226.2959739,46.74371801
E02001209,3.151416774,3.03016352,-1.731544771,8.60013353,0.89465,1.361204679,1.32999104,0.843214319,2.051288738,1806,174.4970528,36.12046795,4.152252722,3.940154638,-1.27018087,10.75955381,0.92755,1.502084664,1.445767984,0.879829499,2.444420997,1945,213.4834304,50.20846643
E02001210,3.921155598,3.741223679,-1.260331857,10.04980492,0.92385,1.419999374,1.378773118,0.890624711,2.177302194,1709,229.4415213,41.99993735,5.643344214,5.400091855,-0.333680892,13.11626712,0.966175,1.63792014,1.572433445,0.970161947,2.678236122,1945,290.1462321,63.79201396
E02001211,5.246757115,5.100251315,0.738465823,10.60868241,0.9901,1.71148074,1.679498293,1.084473486,2.535598653,1675,313.2392308,71.14807403,3.475638077,3.255753267,-2.363037523,10.61556172,0.85895,1.363096249,1.314068604,0.805268782,2.20012927,1880,184.8743658,36.30962494
E02001212,3.875418457,3.773272894,0.14659065,8.140096588,0.97965,1.704566866,1.658693931,1.020488245,2.648981121,1322,293.1481435,70.45668662,3.607243825,3.45997794,-0.574827358,8.553288202,0.955625,1.725246998,1.64659391,0.916818663,2.958575458,1480,243.7326909,72.52469981
E02001213,2.096513968,1.994739071,-3.476882899,8.24398307,0.75505,1.203472263,1.174862943,0.750042749,1.819771374,2602,80.57317327,20.34722634,3.848412057,3.627895003,-2.759072708,11.69474301,0.8593,1.335843212,1.295365205,0.807212449,2.092570525,2753,139.7897587,33.58432116
E02001214,1.171775264,1.09732888,-3.294891004,6.02385321,0.6874,1.143567126,1.117775623,0.703860717,1.732179663,2068,56.66224682,14.35671259,2.656886072,2.492002403,-1.772857564,8.048517996,0.86225,1.384054936,1.334803453,0.801992903,2.247700179,2310,115.0167131,38.4054936
E02001215,8.891102717,8.663249305,2.722682334,16.54558328,0.9987,2.051856676,1.990454691,1.267450342,3.20279553,1732,513.343113,105.1856676,4.470671638,4.299284011,-0.679480181,10.57414192,0.9538,1.604123003,1.553262293,0.927126377,2.562335978,1965,227.5150961,60.41230027
E02001216,1.632226455,1.528918924,-2.495471481,6.286676327,0.764725,1.214890937,1.181812248,0.749544909,1.860198726,2011,81.16491572,21.48909375,3.289945042,3.089605226,-2.383200144,10.09307228,0.85575,1.345406775,1.304453957,0.799574866,2.118149005,2184,150.6385093,34.54067745
E02001217,0.128779786,0.048197558,-3.685730658,4.362055336,0.509625,1.037028468,1.005694484,0.634873924,1.616065224,1609,8.003715696,3.702846846,3.790601623,3.618203875,-1.730870812,10.25736355,0.90185,1.475056801,1.422240094,0.836818368,2.418150686,1836,206.4597834,47.50568012
E02001218,3.437653778,3.301446153,-0.742227227,8.379416733,0.9451,1.474504178,1.435020829,0.917079404,2.267675788,1690,203.4114662,47.45041781,1.324296041,1.224833604,-2.13200638,5.403577281,0.74935,1.252755286,1.205699049,0.710079269,2.066146981,1801,73.53115165,25.27552864
E02001219,2.273915809,2.166479087,-1.562846881,6.729149025,0.864025,1.337529117,1.300114937,0.818905436,2.071276076,1542,147.4653573,33.75291166,2.589199066,2.45338128,-1.720887579,7.702259208,0.86675,1.408722762,1.358968893,0.795487596,2.321577738,1727,149.9246709,40.87227622
E02001220,1.726158196,1.639556173,-1.323298226,5.265222948,0.853375,1.342059875,1.302279095,0.796665549,2.12301795,1552,111.2215332,34.20598746,-0.108444434,-0.158718746,-2.705329993,2.751789617,0.45265,1.009559378,0.965607479,0.541542662,1.729938159,1654,-6.556495434,0.955937751
E02001221,0.838342486,0.768624387,-2.95972016,5.069596795,0.650125,1.133540034,1.100503446,0.683892832,1.779970015,1731,48.43110837,13.35400338,7.638205217,7.377511194,1.425377537,15.21015093,0.993125,2.02442775,1.947710403,1.151918201,3.306625191,1856,411.5412294,102.442775
E02001222,1.644410302,1.553659953,-2.431278088,6.212855845,0.77525,1.229282137,1.195084186,0.744142348,1.908905441,1721,95.54969798,22.92821373,0.500297804,0.359632374,-3.643213446,5.497489811,0.562825,1.083678469,1.043749693,0.6293701,1.768668737,1893,26.42883277,8.367846921
E02001223,7.010557084,6.827319756,0.948365853,13.98733033,0.988925,1.77850846,1.732405768,1.084381748,2.731608261,1893,370.3411032,77.85084598,2.953515304,2.770150694,-1.818386272,8.693215688,0.874375,1.413335993,1.354076315,0.807956803,2.360357809,2193,134.6792204,41.33359934
E02001224,9.212434526,8.988623249,2.321419016,17.36628435,0.997275,1.879092992,1.83728535,1.184759347,2.820202883,1931,477.0810215,87.90929923,6.065697478,5.822737351,-0.685368122,14.17325807,0.9591,1.604925485,1.550077317,0.946019087,2.573076449,2081,291.4799365,60.4925485
E02001225,4.672812815,4.547989753,-0.216186229,10.297733,0.968825,1.589115152,1.551127234,0.97832387,2.422260029,1952,239.3859024,58.91151525,3.828617706,3.621174737,-0.877223232,9.682876451,0.93795,1.593194309,1.522449929,0.896761707,2.685199811,2284,167.6277454,59.31943089
E02001226,3.24505683,3.128154004,-0.811639295,7.928824964,0.93965,1.469601817,1.430244003,0.907014585,2.258723081,1707,190.1029191,46.96018165,1.887252726,1.748933474,-2.072098916,6.610894479,0.8034,1.309482997,1.25802614,0.747208264,2.159161802,1869,100.9766038,30.94829973
E02001227,0.364705459,0.275082906,-4.28606668,5.528588572,0.545975,1.055313252,1.026723025,0.649675696,1.62637041,1702,21.42805284,5.531325186,2.701608755,2.520810514,-1.643904046,8.023773655,0.8734,1.416276788,1.357884879,0.807445715,2.367570683,1918,140.8555138,41.62767881
E02001228,4.604859783,4.475073616,-0.107685949,10.09415587,0.97205,1.584525152,1.55073892,0.98860392,2.388170429,1632,282.1605259,58.45251516,11.23369592,10.93679322,3.243272137,20.95128411,0.9984,2.180478324,2.10409603,1.269391562,3.512018436,1947,576.9746238,118.0478324
E02001229,1.94121464,1.828251638,-3.096545367,7.53033329,0.764275,1.201117802,1.173441798,0.753028585,1.804658089,2620,74.09216183,20.1117802,8.437074487,8.221584722,1.137826194,16.87037684,0.98795,1.877267516,1.827301807,1.09222701,2.934361519,2712,311.1015666,87.72675162
E02001230,4.025250414,3.855654012,-0.294894859,9.305578925,0.96455,1.550079503,1.499199107,0.967043746,2.423739263,1651,243.8068088,55.00795029,-0.406054879,-0.457929397,-3.574999702,3.054767145,0.390525,0.961680925,0.923106033,0.530479789,1.613172106,1707,-23.78763207,-3.831907533
E02001231,2.916383569,2.848543524,-1.091735417,7.42377374,0.92145,1.448743263,1.416721403,0.872041314,2.229992236,1775,164.3032997,44.87432631,1.223374344,1.115647068,-2.206518575,5.208655666,0.742,1.239927773,1.192375788,0.69649088,2.052872037,1832,66.77807556,23.99277733
E02001232,4.903836472,4.701811982,-1.573819445,12.53587412,0.924475,1.439722222,1.396045133,0.888720248,2.245877581,1908,257.0144902,43.97222217,2.861296858,2.696383155,-2.219555388,8.884041088,0.84805,1.360102419,1.315154472,0.788557315,2.190945795,2122,134.8396257,36.01024186
E02001233,5.181629135,5.044989233,-1.457079104,12.70037582,0.932125,1.413793793,1.383197843,0.905725044,2.104627611,1929,268.6173735,41.37937928,5.464152875,5.290282139,-0.575841614,12.67456916,0.959875,1.660214527,1.605835814,0.947313389,2.69286087,2098,260.4457996,66.0214527
E02001234,9.185258442,8.990364185,2.181888966,17.31995064,0.995725,1.866570071,1.825771353,1.171422083,2.798518206,1729,531.2468735,86.65700708,6.135881201,5.906571962,-1.024452798,14.53899934,0.951075,1.524296004,1.480855835,0.929154961,2.363582631,1811,338.8117725,52.42960043
E02001235,1.619257105,1.534331026,-2.656638774,6.41462162,0.757,1.204779695,1.174702703,0.746237668,1.840446285,1628,99.46296717,20.47796949,6.992055958,6.717549737,1.529950295,14.08418619,0.996,2.008662103,1.927185976,1.182080815,3.299474854,1608,434.8293506,100.8662103
E02001236,8.813515178,8.581138952,2.471218574,16.52769742,0.998375,2.004278487,1.940893405,1.229665419,3.147106057,1391,633.6100056,100.4278487,8.670066873,8.409129956,0.549559904,18.17552206,0.98295,1.828853345,1.766956972,1.040824511,2.970853041,1351,641.7518041,82.88533451
E02001237,6.547226677,6.355338844,1.615742054,12.52520279,0.996375,1.905330738,1.848393934,1.185117694,2.944441394,1608,407.1658381,90.53307377,4.927045932,4.688380966,-1.663566496,12.92319171,0.918925,1.452714678,1.405236991,0.876495256,2.305340918,1792,274.9467596,45.27146776
E02001238,1.315956458,1.18646782,-3.424420547,6.874575472,0.6807,1.142807032,1.110399922,0.723559268,1.747213479,1975,66.63070672,14.28070319,4.353389663,4.174622009,-1.920979505,11.85117028,0.90135,1.422487684,1.38083338,0.852531782,2.240363658,2251,193.3980304,42.2487684
E02001239,2.481186687,2.356724371,-2.39503119,8.085403635,0.823475,1.262599233,1.231805352,0.799038331,1.902249521,2129,116.5423526,26.2599233,5.882262635,5.646760529,-1.016314283,14.01159193,0.948475,1.576938471,1.528261746,0.922105515,2.514045409,2379,247.257782,57.69384711
E02001240,3.931935431,3.828195862,-0.734350519,9.255382961,0.94905,1.545987221,1.506783726,0.921826831,2.422440614,1551,253.509699,54.59872212,2.288481512,2.170010385,-1.688684038,6.968260461,0.860575,1.412580146,1.356125173,0.779394859,2.376554252,1615,141.7016416,41.25801461
E02001241,5.9939627,5.814426765,0.153641686,12.87290357,0.977925,1.586850073,1.549288568,1.012788694,2.383981984,2316,258.8066796,58.68500731,11.07423778,10.7471871,3.164817155,20.79467732,0.998525,2.206438359,2.132522204,1.274298815,3.549198119,1972,561.5739237,120.6438359
E02001242,5.057137635,4.938038641,-0.172731768,10.99507839,0.969775,1.583246027,1.550796031,0.984254554,2.372432208,1700,297.4786844,58.32460269,4.198639888,4.022195361,-1.760099216,11.25533577,0.90765,1.443922966,1.399595502,0.852755935,2.289475511,1786,235.0862199,44.3922966
E02001243,3.303374616,3.145123246,-1.546517531,9.108440859,0.896375,1.379844808,1.336645924,0.858240704,2.143303158,2199,150.2216742,37.98448079,-0.024248641,-0.140931192,-3.805755652,4.44678758,0.473,1.01991418,0.982187333,0.596271289,1.662274007,2282,-1.062604755,1.991418006
E02001244,0.114349007,0.035612984,-3.453969447,4.144451697,0.50725,1.039376715,1.00451777,0.629302035,1.64125878,1554,7.35836593,3.937671502,0.268079243,0.227267737,-2.958235674,3.706857594,0.55665,1.080823913,1.042263564,0.581950633,1.805362665,1545,17.35140729,8.082391307
E02001245,5.317085863,5.145566569,-0.766470764,12.34529026,0.95525,1.501604798,1.462708554,0.941837709,2.275074484,1927,275.9255767,50.16047983,5.837919817,5.645664421,-0.385764545,13.19502998,0.965525,1.61625035,1.563933155,0.968263241,2.55452769,1994,292.7743138,61.62503503
E02001246,5.852589239,5.653667817,-0.119740987,12.90302293,0.972425,1.593095773,1.551069991,0.990038635,2.445970979,1828,320.1635251,59.30957732,11.24749782,10.86291907,2.175091322,22.46428397,0.99465,1.849620474,1.78934169,1.134314917,2.915005482,2001,562.0938443,84.9620474
E02001247,3.345002983,3.185514,-0.994206205,8.478169222,0.927375,1.482850438,1.42730879,0.889352111,2.376047903,1663,201.1426929,48.28504378,8.102676747,7.87395404,1.13796801,16.21748808,0.99095,1.918886786,1.864138549,1.099873306,3.049789807,1841,440.123669,91.88867865
E02001248,5.22208345,5.048348061,-0.429718944,11.79709624,0.963025,1.553253277,1.510846986,0.964056156,2.371157187,2494,209.3858641,55.3253277,3.791251378,3.643311209,-1.264971917,9.743616891,0.92435,1.523479292,1.476455029,0.864300737,2.452070799,2448,154.8713798,52.34792915
E02001249,2.635776189,2.512471716,-1.265157684,7.186208269,0.896725,1.367648285,1.330469161,0.855490129,2.074070828,1514,174.0935396,36.7648285,1.197711334,1.106751253,-3.022844543,5.910692929,0.700625,1.197065741,1.155289328,0.666495482,1.966923209,1575,76.04516408,19.70657406
E02001250,6.766401566,6.558890778,1.535540224,13.07432319,0.9969,1.859698402,1.802896905,1.165805269,2.860854606,1767,382.931611,85.96984023,3.232314404,3.026016869,-1.942944156,9.528182125,0.873075,1.365478036,1.319425622,0.822449775,2.163117483,1961,164.8299033,36.54780358
E02001251,3.308070314,3.181875732,-1.204982366,8.572744176,0.915325,1.404817053,1.367386596,0.880541815,2.14062005,1704,194.1355818,40.48170531,4.058449811,3.819905228,-1.599379779,11.02024624,0.9105,1.460327072,1.398045361,0.858065515,2.411533117,1809,224.3476955,46.03270718
E02001252,1.235260798,1.077432792,-3.342831574,6.667933819,0.67255,1.145714225,1.106941849,0.717009064,1.794090064,1969,62.73543923,14.57142249,2.433870912,2.229538299,-3.42296799,9.520376548,0.771775,1.229850218,1.191532836,0.745882997,1.942601449,2164,112.4709294,22.98502176
E02001253,5.031673833,4.879100554,0.485143479,10.41420518,0.9858,1.676701167,1.634234634,1.05378582,2.538521022,1255,400.9301859,67.67011665,6.175683799,5.932501479,0.416737952,13.30281128,0.983525,1.703372221,1.647463544,1.0396611,2.685861894,1431,431.5642068,70.33722205
E02001254,4.008354241,3.863949884,-0.349436252,9.219194374,0.962425,1.589328301,1.539669712,0.959175554,2.49735102,1415,283.2759181,58.93283013,1.65811442,1.529019159,-2.580308605,6.605449041,0.763075,1.245858287,1.204527338,0.716608056,2.019937847,1597,103.8268266,24.58582871
E02001255,3.487690289,3.33767481,-0.726749134,8.54860224,0.94605,1.507918764,1.455416647,0.915983518,2.415198252,1413,246.8287537,50.79187637,1.456777963,1.350072847,-3.35452635,6.877732604,0.71015,1.198279031,1.158076486,0.683267552,1.94083449,1500,97.11853089,19.82790313
E02001256,18.52312989,18.17226073,9.33496302,29.69972168,1,2.503920658,2.442526268,1.656632113,3.724190673,2302,804.6537743,150.3920658,9.020176862,8.825399701,-0.498475154,19.59763363,0.968025,1.568939034,1.534363157,0.974927985,2.367486174,2355,383.0223721,56.89390343
E02001257,2.842668929,2.687925238,-3.900178508,10.50970571,0.77535,1.191015717,1.166705771,0.788881852,1.733879488,2328,122.1077718,19.10157173,1.249580263,1.031361451,-6.018542684,9.859118966,0.603775,1.092750228,1.062254765,0.685674311,1.675474241,2600,48.06077936,9.275022767
E02001258,3.818276159,3.710321574,-1.867213953,10.04204007,0.9054,1.369805665,1.342971895,0.856554532,2.03344503,2039,187.2621952,36.98056652,11.06043409,10.71564138,3.212540715,20.70922862,0.99825,2.066536366,2.004528233,1.259979472,3.211327264,2141,516.6013121,106.6536366
E02001259,6.169075644,5.965680218,0.709336317,12.75502243,0.988225,1.672035463,1.625968016,1.064070391,2.534658001,2149,287.0672705,67.20354627,0.614680615,0.497249377,-3.43438218,5.286225415,0.591525,1.111968349,1.065879769,0.631536249,1.84599683,2094,29.3543751,11.19683491
E02001260,-0.766522749,-0.837440988,-5.207360861,3.986004807,0.3561,0.944917398,0.919220169,0.586476735,1.45306345,1985,-38.6157556,-5.508260239,0.970548406,0.818528796,-2.958664913,5.800884444,0.650675,1.145705799,1.103902409,0.679671293,1.854505865,2198,44.15597841,14.57057988
E02001261,2.643437239,2.539912697,-0.901683337,6.809901104,0.923325,1.46718752,1.421789637,0.874262224,2.342972665,1750,151.0535565,46.71875205,1.174766592,1.102812415,-2.546715764,5.2854421,0.722425,1.237259814,1.189722765,0.666658864,2.076576233,1796,65.41016657,23.72598142
E02001262,2.486939512,2.395999505,-2.699102448,8.297134885,0.810225,1.28420654,1.248182991,0.769918091,2.007603567,1904,130.616571,28.42065401,4.556836701,4.384632658,-0.4634029,10.60357671,0.960325,1.69549021,1.634930404,0.945301157,2.800472223,2060,221.2056651,69.54902098
E02001263,6.33205937,6.110454815,0.203354003,13.68636855,0.978875,1.60128887,1.555054569,1.016492017,2.435995048,2229,284.0762391,60.12888702,4.685259946,4.451268879,-2.449573627,13.06540305,0.89445,1.404365538,1.357512198,0.836203015,2.239354399,2597,180.4104715,40.43655379
E02001264,2.852136352,2.724400978,-1.324010505,7.688659059,0.90115,1.395343305,1.35346257,0.856815876,2.165121895,1878,151.8709453,39.53433053,0.559274306,0.461030656,-3.352853806,4.922833192,0.592075,1.106382366,1.065246781,0.623808974,1.811955081,2176,25.7019442,10.63823661
E02001265,6.841599935,6.672769814,1.135662801,13.46526735,0.991,1.82098361,1.771948027,1.107723693,2.810377178,1976,346.2348145,82.09836101,5.958225219,5.714341408,-0.264337208,13.58976085,0.969125,1.613577549,1.559540075,0.977358941,2.564280042,2398,248.4664395,61.35775489
E02001266,1.849372712,1.783547493,-1.656597974,5.74953751,0.83875,1.310350606,1.277188816,0.789934954,2.022623255,1693,109.2364272,31.03506064,2.452516571,2.279957967,-2.500766813,8.319404391,0.812825,1.293598159,1.249220184,0.768389697,2.060406363,1902,128.9440889,29.35981593
E02001267,9.78552511,9.563664228,3.101974883,17.77804025,0.998725,1.965794128,1.915620155,1.257867306,2.940581815,1891,517.478853,96.57941278,5.573831336,5.295464206,-2.87102779,15.53610765,0.89135,1.34432821,1.3111465,0.853913521,2.027152529,2192,254.2806267,34.43282104
E02001268,2.138629898,2.014849448,-3.344655687,8.375869909,0.7614,1.198519439,1.169492048,0.758098916,1.804012128,1984,107.7938457,19.85194388,1.049397267,0.864606269,-3.740691917,6.837678268,0.629925,1.133910849,1.088967889,0.669678516,1.847102996,2210,47.48403924,13.39108485
E02001269,2.065257643,1.951046452,-2.379601175,7.040271264,0.8086,1.258579032,1.223377188,0.774817816,1.934208776,1955,105.6397771,25.8579032,0.807719646,0.659763273,-4.158482663,6.625312711,0.5957,1.102083044,1.064890859,0.65491267,1.767345182,2094,38.57304899,10.20830437
E02001270,5.724049461,5.574599499,0.733288816,11.61034435,0.989125,1.767043071,1.717309812,1.079733936,2.753327846,1991,287.496206,76.70430707,2.44595524,2.249436806,-2.319485267,8.389309672,0.814125,1.297031489,1.246812689,0.777889403,2.111201186,2119,115.4296951,29.7031489
E02001271,4.392253666,4.242551417,0.146892534,9.422380781,0.979325,1.656118298,1.608388265,1.017769919,2.557254548,1625,270.2925333,65.61182982,1.411775852,1.305167564,-3.149699062,6.510460922,0.71875,1.206083795,1.166190362,0.682798161,1.96183708,1871,75.45568426,20.60837949
E02001272,3.625246261,3.432292962,-0.954525417,9.258416595,0.93115,1.428509337,1.38222556,0.90498145,2.219345768,2087,173.7060978,42.85093366,4.135659863,3.940019326,-1.1634336,10.64863387,0.928825,1.539231698,1.480769832,0.882670638,2.536205697,2347,176.2104756,53.92316985
E02001273,5.30006986,5.180583922,-0.671552899,12.02904848,0.9585,1.571156501,1.530232844,0.944631607,2.438650353,2556,207.3579757,57.11565014,8.605794463,8.332922436,1.41395802,17.46524627,0.992575,1.833306373,1.782640911,1.114998418,2.838012307,2494,345.0599223,83.33063733
E02001274,8.950350368,8.717395607,2.010314137,17.32939657,0.99685,1.880606326,1.822925849,1.161123828,2.942188327,2348,381.1903905,88.06063262,3.178481951,2.964868463,-3.22760056,10.83581296,0.811975,1.279606533,1.240298777,0.776679625,2.00637793,2595,122.4848536,27.96065334
E02001275,7.881347723,7.648297458,2.128564422,14.93709542,0.997775,1.910951851,1.846969042,1.205944064,2.988367411,1735,454.2563529,91.09518508,2.540199178,2.339431515,-3.463032559,9.680437602,0.771925,1.2483518,1.204361154,0.744179807,1.995555617,2045,124.2151187,24.83518002
E02001276,4.401595065,4.251234942,-0.361865268,10.00948861,0.963975,1.539832805,1.497474581,0.964613066,2.349483464,1810,243.1820478,53.98328055,4.701699287,4.522640808,-0.554668922,10.96094587,0.956925,1.626787589,1.575433139,0.942109417,2.623343814,2186,215.0823096,62.67875893
E02001277,2.816532965,2.710536762,-0.720032101,6.981415941,0.938175,1.498773042,1.449339104,0.901879499,2.389448439,1930,145.9343505,49.87730421,1.415166999,1.298244734,-2.527260163,6.034224883,0.736725,1.246998945,1.194384983,0.696314775,2.093205156,2329,60.76285955,24.69989446
E02001278,7.172265458,6.979438777,1.870423861,13.7006257,0.997475,1.92143036,1.862625744,1.200523984,2.983822521,2278,314.8492299,92.14303597,1.300380901,1.147903469,-3.678102618,7.15601837,0.670125,1.163969147,1.121574896,0.679607359,1.893737085,2310,56.29354548,16.39691466
E02001279,2.064087771,1.970374532,-2.065043454,6.642015931,0.82885,1.271858206,1.242177696,0.788459938,1.918481518,2275,90.72913277,27.18582056,-0.028998631,-0.117567646,-4.465032524,4.890081324,0.47995,1.022429037,0.985980649,0.581961888,1.670279754,2467,-1.175461337,2.242903677
E02001280,4.97999085,4.845574393,-0.516859733,11.30769653,0.960725,1.558727099,1.518532628,0.954731269,2.408381233,2019,246.6563076,55.87270986,6.721020866,6.379188291,-0.318890227,15.58411436,0.96765,1.590336917,1.530983862,0.976941548,2.529077074,2420,277.728135,59.03369166
E02001281,3.888533944,3.745690873,-1.185362778,9.743258841,0.927675,1.436141847,1.399876689,0.892306344,2.182488333,2090,186.0542557,43.61418475,0.121919654,0.055201846,-4.792871055,5.314998381,0.5092,1.035646546,1.005828188,0.595976682,1.644315579,2389,5.103376047,3.564654634
E02001282,1.810789175,1.669828619,-2.014125891,6.365700365,0.798275,1.25153632,1.210473532,0.781800667,1.945918383,2230,81.2013083,25.15363195,0.027621954,-0.072675267,-4.258288025,4.911365005,0.486275,1.028480117,0.991564088,0.594013742,1.681231521,2382,1.159611834,2.848011651
E02001283,4.105884727,3.967032389,-1.473678146,10.53659862,0.916975,1.410116963,1.371552652,0.882089577,2.151409307,2513,163.385783,41.01169632,7.887451419,7.615539093,0.507542129,16.87385706,0.982975,1.706974615,1.654073509,1.03694811,2.683704599,2725,289.4477585,70.69746147
E02001284,0.210511541,0.119297388,-3.02665011,4.003286493,0.526475,1.049601665,1.016039249,0.646964455,1.637824875,2137,9.850797419,4.960166489,1.028281202,0.909460897,-2.379921231,5.084538161,0.698875,1.198224702,1.149646002,0.679231296,2.004753759,2234,46.02870196,19.82247018
E02001285,4.446277992,4.288231312,-0.931815318,10.57327687,0.9453,1.534668806,1.485975646,0.914447868,2.421320808,2278,195.1834061,53.46688056,1.324466492,1.191038427,-5.044139471,8.449276183,0.643975,1.121419648,1.091386057,0.676498051,1.739661122,2481,53.38438099,12.14196476
E02001286,5.930552924,5.745439586,-0.397419889,13.28510512,0.96715,1.548041566,1.507678683,0.970315334,2.348179764,2274,260.7982816,54.80415664,1.099612506,0.948850401,-4.881489717,7.906549059,0.617175,1.1111953,1.077729089,0.66486054,1.745619959,2541,43.27479364,11.11953
E02001287,3.055899911,2.955791417,-0.856110445,7.505863578,0.934925,1.536309915,1.485789132,0.887457556,2.476206951,1586,192.6796917,53.63099154,1.632499377,1.460640062,-2.752977777,7.027451731,0.738475,1.231275629,1.182445331,0.712067881,2.039980103,1746,93.49939159,23.12756291
E02001288,5.266237026,5.062177322,-1.525820435,13.26271612,0.9301,1.432888899,1.39299824,0.899127948,2.188921,2198,239.5922214,43.28888988,8.784480755,8.513608685,1.434919598,17.78200178,0.99185,1.903043839,1.845528057,1.118215559,3.040724823,2460,357.0927136,90.30438389
E02001289,1.958998144,1.840521495,-4.188847455,8.860383734,0.716725,1.159761597,1.13358881,0.739596267,1.733598787,2891,67.76195585,15.97615972,0.670097299,0.502900117,-4.793394896,7.142731348,0.568675,1.075173963,1.042662651,0.653086584,1.686951918,3187,21.02595855,7.51739634
E02001290,1.521490492,1.428269073,-2.84814243,6.438588085,0.739975,1.190082237,1.158414149,0.735767795,1.826467868,1719,88.51020896,19.00822371,2.646276029,2.462888418,-2.333345493,8.589306225,0.834325,1.320278607,1.275579651,0.777340515,2.110774507,1864,141.9675981,32.02786067
